accommodates,bathrooms,bedrooms,beds,price,guests_included,availability_365,number_of_reviews,review_scores_rating,clusters,cluster
12,1.0,1.0,3.0,250.0,2,352,2,100.0,3,
12,1.0,1.0,3.0,250.0,2,354,0,97.0,3,
4,1.5,2.0,2.0,350.0,1,168,4,100.0,1,purple
2,1.0,2.0,1.0,150.0,1,26,4,100.0,0,pink
2,1.0,1.0,1.0,100.0,1,63,6,100.0,0,pink
4,1.0,2.0,2.0,185.0,1,113,2,100.0,0,pink
3,1.0,2.0,1.0,225.0,1,10,0,97.0,0,pink
2,1.0,1.0,1.0,75.0,1,29,11,93.0,0,pink
2,1.0,1.0,1.0,600.0,1,350,0,97.0,1,purple
4,1.0,3.0,3.0,79.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,175.0,1,19,6,90.0,0,pink
6,2.0,2.0,3.0,250.0,1,100,5,96.0,0,pink
1,1.0,1.0,1.0,40.0,1,32,0,97.0,0,pink
8,5.5,5.0,5.0,2000.0,1,286,0,97.0,1,purple
4,1.0,1.0,2.0,300.0,5,250,0,97.0,3,
3,1.0,2.0,2.0,149.0,1,22,4,93.0,0,pink
4,1.0,2.0,2.0,92.0,2,260,0,97.0,3,
4,1.5,3.0,4.0,300.0,1,113,1,100.0,1,purple
2,1.0,1.0,1.0,60.0,1,40,6,100.0,0,pink
4,1.0,1.0,2.0,138.0,2,328,0,97.0,3,
4,1.0,2.0,2.0,115.0,2,8,2,90.0,0,pink
4,1.0,1.0,2.0,180.0,1,108,2,90.0,0,pink
2,1.5,1.0,1.0,92.0,1,3,2,90.0,0,pink
2,1.0,1.0,1.0,135.0,1,80,4,87.0,0,pink
4,1.0,2.0,3.0,195.0,1,3,11,98.0,0,pink
4,1.0,2.0,2.0,311.0,1,63,0,97.0,1,purple
2,1.0,2.0,1.0,200.0,1,5,0,97.0,0,pink
4,1.5,2.0,2.0,150.0,2,103,2,100.0,0,pink
4,2.0,2.0,3.0,320.0,1,32,0,97.0,1,purple
2,1.0,0.0,1.0,75.0,1,22,10,86.0,0,pink
3,1.0,1.0,2.0,170.0,2,21,6,100.0,0,pink
4,1.0,2.0,2.0,180.0,1,16,4,100.0,0,pink
4,1.0,1.0,2.0,199.0,2,47,0,97.0,0,pink
4,1.5,2.0,3.0,195.0,1,287,0,97.0,3,
4,1.5,2.0,3.0,242.0,1,332,0,97.0,3,
4,1.5,2.0,3.0,195.0,1,341,0,97.0,3,
4,1.0,2.0,3.0,203.0,1,352,0,97.0,3,
2,1.0,1.0,1.0,95.0,1,29,5,100.0,0,pink
2,1.0,1.0,1.0,65.0,1,14,14,90.0,0,pink
2,1.0,1.0,1.0,115.0,1,114,0,97.0,0,pink
2,1.0,1.0,1.0,300.0,1,89,0,97.0,1,purple
5,1.0,3.0,3.0,280.0,1,98,3,100.0,0,pink
2,1.0,1.0,1.0,145.0,1,351,0,97.0,3,
2,1.0,1.0,1.0,191.0,1,338,0,97.0,3,
2,1.5,1.0,1.0,153.0,1,347,0,97.0,3,
2,1.0,2.0,1.0,95.0,1,11,2,100.0,0,pink
2,1.5,0.0,1.0,95.0,1,14,4,95.0,0,pink
2,1.0,1.0,1.0,69.0,1,83,6,96.0,0,pink
2,1.0,1.0,1.0,80.0,1,4,1,100.0,0,pink
6,1.0,1.0,1.0,180.0,2,12,0,97.0,0,pink
2,1.0,2.0,2.0,225.0,2,59,2,100.0,0,pink
2,1.0,1.0,1.0,180.0,1,0,3,100.0,0,pink
2,1.0,1.0,1.0,99.0,2,7,0,97.0,0,pink
3,1.0,0.0,1.0,130.0,2,60,2,80.0,0,pink
4,1.0,1.0,2.0,150.0,2,61,4,100.0,0,pink
2,1.0,1.0,1.0,76.0,1,78,10,89.0,0,pink
2,1.0,1.0,1.0,80.0,1,81,5,88.0,0,pink
3,1.0,2.0,3.0,120.0,1,0,2,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,56,0,97.0,0,pink
2,1.0,1.0,1.0,125.0,1,0,0,97.0,0,pink
3,1.0,2.0,2.0,100.0,2,10,3,93.0,0,pink
2,1.0,1.0,1.0,100.0,1,4,0,97.0,0,pink
4,1.0,1.0,1.0,84.0,1,6,0,97.0,0,pink
2,1.0,1.0,1.0,80.0,1,46,0,97.0,0,pink
6,1.5,2.0,3.0,250.0,4,116,4,100.0,0,pink
2,1.0,1.0,2.0,159.0,2,107,5,100.0,0,pink
3,1.5,1.0,2.0,138.0,2,92,3,100.0,0,pink
3,1.0,2.0,2.0,109.0,2,41,0,97.0,0,pink
2,1.0,1.0,1.0,75.0,1,59,1,100.0,0,pink
4,1.0,2.0,2.0,140.0,2,9,2,100.0,0,pink
2,1.0,1.0,1.0,79.0,1,0,0,97.0,0,pink
3,1.0,2.0,2.0,85.0,1,0,11,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,63,0,97.0,0,pink
3,1.5,1.0,2.0,80.0,1,71,3,100.0,0,pink
2,1.0,0.0,1.0,120.0,2,6,1,80.0,0,pink
2,1.0,1.0,1.0,65.0,1,0,3,100.0,0,pink
5,1.0,2.0,4.0,110.0,2,1,2,100.0,0,pink
2,1.0,0.0,1.0,100.0,1,32,6,93.0,0,pink
4,1.0,2.0,2.0,320.0,1,364,0,97.0,3,
4,2.0,2.0,3.0,250.0,2,8,0,97.0,0,pink
4,5.0,4.0,4.0,180.0,1,0,0,97.0,0,pink
1,1.0,0.0,1.0,55.0,1,47,6,83.0,0,pink
2,1.0,1.0,1.0,98.0,1,28,5,95.0,0,pink
3,1.0,2.0,2.0,100.0,1,75,3,100.0,0,pink
4,3.0,4.0,7.0,800.0,1,58,0,97.0,1,purple
2,1.0,1.0,1.0,98.0,1,61,2,100.0,0,pink
4,1.0,2.0,2.0,150.0,3,163,5,96.0,3,
4,1.0,1.0,1.0,85.0,1,6,1,100.0,0,pink
6,1.0,2.0,3.0,200.0,4,12,0,97.0,0,pink
2,1.0,1.0,1.0,79.0,1,1,2,100.0,0,pink
2,1.0,1.0,1.0,128.0,1,51,9,100.0,0,pink
6,1.0,2.0,3.0,200.0,4,23,2,100.0,0,pink
2,1.0,1.0,1.0,80.0,1,239,5,100.0,3,
2,1.0,1.0,1.0,215.0,1,82,0,97.0,0,pink
2,1.0,1.0,1.0,101.0,1,22,2,80.0,0,pink
2,1.0,1.0,1.0,100.0,1,30,1,100.0,0,pink
2,1.0,2.0,1.0,119.0,1,50,0,97.0,0,pink
4,2.0,2.0,1.0,650.0,1,364,0,97.0,1,purple
4,1.0,2.0,3.0,300.0,1,96,2,100.0,1,purple
4,1.0,1.0,3.0,282.0,1,326,0,97.0,3,
2,1.5,1.0,2.0,167.0,1,362,2,100.0,3,
2,1.0,1.0,1.0,206.0,1,349,0,97.0,3,
4,1.0,2.0,2.0,299.0,1,21,1,100.0,0,pink
2,1.0,1.0,1.0,120.0,1,28,7,100.0,0,pink
6,1.0,3.0,4.0,120.0,2,326,2,80.0,3,
2,1.0,0.0,1.0,98.0,1,237,2,100.0,3,
2,1.0,1.0,1.0,80.0,1,157,6,83.0,3,
4,2.0,3.0,3.0,280.0,1,39,2,90.0,0,pink
2,1.0,1.0,1.0,85.0,1,1,0,97.0,0,pink
2,1.0,1.0,2.0,112.0,1,6,1,60.0,0,pink
2,1.0,1.0,1.0,99.0,1,51,7,97.0,0,pink
2,1.0,1.0,1.0,160.0,2,5,1,100.0,0,pink
4,1.0,2.0,1.0,179.0,1,357,1,100.0,3,
2,1.0,1.0,1.0,175.0,1,11,0,97.0,0,pink
7,1.5,3.0,3.0,298.0,5,365,1,80.0,3,
4,1.0,1.0,1.0,90.0,1,350,3,100.0,3,
2,1.0,0.0,1.0,99.0,1,25,3,93.0,0,pink
4,1.0,1.0,1.0,110.0,2,77,2,90.0,0,pink
4,1.0,2.0,2.0,185.0,1,334,5,100.0,3,
2,1.0,1.0,1.0,110.0,2,347,7,100.0,3,
2,1.0,1.0,1.0,83.0,2,325,7,83.0,3,
4,1.0,2.0,2.0,350.0,1,82,4,100.0,1,purple
2,1.0,1.0,1.0,178.0,1,335,0,97.0,3,
2,1.0,1.0,1.0,218.0,1,360,0,97.0,3,
2,1.0,1.0,1.0,218.0,1,360,0,97.0,3,
2,1.0,1.0,1.0,235.0,1,359,0,97.0,3,
3,1.0,3.0,1.0,300.0,1,21,0,97.0,0,pink
4,1.0,2.0,3.0,313.0,1,329,1,80.0,3,
4,1.0,2.0,3.0,326.0,1,296,0,97.0,3,
2,1.0,1.0,1.0,222.0,1,364,0,97.0,3,
2,1.0,2.0,1.0,70.0,1,1,2,100.0,0,pink
2,1.0,0.0,1.0,150.0,1,178,1,97.0,3,
2,1.0,1.0,1.0,145.0,1,79,3,100.0,0,pink
4,1.0,0.0,1.0,200.0,2,5,1,80.0,0,pink
2,1.0,1.0,1.0,75.0,1,40,3,90.0,0,pink
4,1.0,2.0,2.0,198.0,2,355,5,100.0,3,
2,1.5,1.0,1.0,59.0,1,362,0,97.0,3,
2,1.5,1.0,1.0,145.0,1,340,4,95.0,3,
2,1.0,1.0,1.0,50.0,1,82,0,97.0,0,pink
4,1.0,2.0,2.0,120.0,1,2,3,100.0,0,pink
4,1.5,3.0,3.0,115.0,1,17,0,97.0,0,pink
2,1.0,0.0,1.0,89.0,1,86,1,97.0,0,pink
2,1.0,1.0,1.0,120.0,1,41,0,97.0,0,pink
2,1.0,1.0,1.0,119.0,2,29,0,97.0,0,pink
4,2.0,3.0,3.0,359.0,3,167,0,97.0,1,purple
4,1.0,2.0,2.0,325.0,1,65,2,100.0,1,purple
2,1.5,1.0,1.0,130.0,1,57,0,97.0,0,pink
2,1.0,1.0,1.0,99.0,1,345,1,100.0,3,
2,1.0,1.0,1.0,135.0,1,30,1,100.0,0,pink
2,1.0,0.0,1.0,119.0,1,28,1,100.0,0,pink
4,1.0,3.0,3.0,120.0,2,7,0,97.0,0,pink
3,1.0,1.0,3.0,209.0,3,74,4,85.0,0,pink
2,1.0,2.0,2.0,198.0,2,20,9,100.0,0,pink
2,2.0,1.0,1.0,49.0,1,250,3,93.0,3,
7,1.0,3.0,4.0,200.0,1,0,1,100.0,0,pink
4,1.0,2.0,2.0,250.0,1,24,4,100.0,0,pink
3,1.0,1.0,2.0,80.0,2,6,2,90.0,0,pink
2,1.0,1.0,1.0,130.0,1,0,1,100.0,0,pink
4,1.0,2.0,2.0,180.0,1,0,0,97.0,0,pink
4,1.0,2.0,2.0,179.0,4,39,10,98.0,0,pink
2,1.0,1.0,1.0,100.0,1,256,0,97.0,3,
2,1.0,1.0,1.0,65.0,1,347,0,97.0,3,
4,2.0,4.0,4.0,159.0,1,13,0,97.0,0,pink
3,1.0,1.0,2.0,129.0,2,78,4,95.0,0,pink
2,1.0,1.0,1.0,150.0,1,18,3,100.0,0,pink
4,1.0,2.0,2.0,221.0,1,206,0,97.0,3,
2,1.0,1.0,1.0,161.0,1,200,0,97.0,3,
2,1.0,1.0,1.0,139.0,1,206,0,97.0,3,
2,1.0,1.0,1.0,85.0,1,134,6,93.0,0,pink
8,1.0,3.0,4.0,49.0,1,98,13,80.0,0,pink
2,1.0,1.0,1.0,149.0,1,319,0,97.0,3,
3,1.5,2.0,2.0,89.0,1,17,2,80.0,0,pink
2,1.0,0.0,2.0,67.0,1,114,8,95.0,0,pink
2,1.0,1.0,1.0,99.0,1,56,0,97.0,0,pink
3,0.0,1.0,1.0,35.0,1,24,0,97.0,0,pink
4,1.0,1.0,2.0,125.0,2,66,6,96.0,0,pink
2,1.0,0.0,2.0,106.0,1,3,1,100.0,0,pink
2,1.5,1.0,1.0,100.0,1,56,1,100.0,0,pink
2,1.0,1.0,1.0,175.0,1,32,2,100.0,0,pink
2,1.0,0.0,1.0,150.0,1,12,12,97.0,0,pink
2,1.0,1.0,1.0,99.0,1,179,0,97.0,3,
2,1.0,0.0,1.0,99.0,2,7,5,92.0,0,pink
2,1.0,1.0,1.0,97.0,1,7,3,93.0,0,pink
2,1.0,1.0,1.0,80.0,1,128,2,100.0,0,pink
2,2.0,1.0,1.0,49.0,1,323,5,72.0,3,
2,1.5,1.0,1.0,69.0,1,48,4,100.0,0,pink
2,1.5,1.0,1.0,200.0,1,189,3,100.0,3,
2,1.0,1.0,1.0,75.0,1,37,2,70.0,0,pink
2,1.0,0.0,1.0,60.0,1,133,4,100.0,0,pink
2,2.0,1.0,1.0,49.0,1,348,3,87.0,3,
2,1.5,1.0,1.0,130.0,1,23,1,100.0,0,pink
2,1.0,1.0,1.0,135.0,1,0,3,87.0,0,pink
4,1.0,2.0,2.0,399.0,3,39,8,100.0,1,purple
2,1.0,1.0,1.0,80.0,1,159,4,100.0,3,
3,1.0,1.0,1.0,150.0,2,11,2,100.0,0,pink
4,1.5,2.0,2.0,139.0,1,9,1,100.0,0,pink
4,1.0,3.0,3.0,219.0,1,145,0,97.0,3,
4,1.5,2.0,3.0,200.0,1,6,1,100.0,0,pink
2,1.0,1.0,2.0,99.0,1,0,0,97.0,0,pink
6,2.0,3.0,4.0,350.0,1,6,1,100.0,1,purple
4,1.0,0.0,1.0,108.0,2,7,1,97.0,0,pink
4,3.0,3.0,3.0,250.0,2,8,2,100.0,0,pink
2,1.0,0.0,2.0,95.0,1,146,3,100.0,0,pink
2,1.0,1.0,1.0,50.0,1,67,3,100.0,0,pink
2,2.0,1.0,1.0,59.0,1,230,0,97.0,3,
3,1.0,2.0,1.0,160.0,1,14,0,97.0,0,pink
4,1.0,2.0,2.0,149.0,2,20,5,100.0,0,pink
2,1.0,1.0,1.0,58.0,1,2,3,100.0,0,pink
4,1.5,2.0,2.0,250.0,1,7,3,93.0,0,pink
2,1.0,1.0,1.0,95.0,1,85,1,60.0,0,pink
4,1.0,2.0,3.0,500.0,1,179,0,97.0,1,purple
4,1.0,2.0,2.0,170.0,1,33,3,90.0,0,pink
4,1.5,2.0,2.0,350.0,1,65,4,95.0,1,purple
5,2.5,3.0,5.0,320.0,1,25,0,97.0,1,purple
4,1.0,1.0,2.0,140.0,2,0,5,100.0,0,pink
2,1.0,0.0,1.0,109.0,1,14,1,100.0,0,pink
2,1.0,1.0,1.0,85.0,2,162,5,92.0,3,
4,1.5,2.0,2.0,200.0,2,321,7,97.0,3,
2,1.0,1.0,1.0,120.0,1,21,1,100.0,0,pink
4,1.0,2.0,2.0,250.0,1,53,0,97.0,0,pink
4,1.5,2.0,3.0,221.0,1,354,0,97.0,3,
3,1.0,0.0,1.0,130.0,2,73,2,60.0,0,pink
4,1.0,2.0,2.0,225.0,1,331,0,97.0,3,
4,1.5,1.0,2.0,225.0,1,337,0,97.0,3,
6,1.5,2.0,2.0,225.0,1,338,1,100.0,3,
4,1.0,2.0,3.0,500.0,1,364,0,97.0,1,purple
6,1.0,2.0,3.0,160.0,1,110,1,100.0,0,pink
4,1.0,2.0,3.0,140.0,1,66,0,97.0,0,pink
3,1.0,0.0,1.0,250.0,2,3,0,97.0,0,pink
4,1.0,3.0,5.0,98.0,1,0,0,97.0,0,pink
2,1.0,0.0,2.0,98.0,1,48,1,100.0,0,pink
4,1.0,2.0,2.0,160.0,1,13,2,90.0,0,pink
2,1.5,1.0,1.0,94.0,1,71,2,100.0,0,pink
2,1.0,1.0,1.0,99.0,1,36,4,100.0,0,pink
4,1.0,1.0,2.0,120.0,2,0,4,100.0,0,pink
2,1.0,0.0,1.0,120.0,1,13,4,100.0,0,pink
2,1.0,1.0,1.0,139.0,1,51,1,100.0,0,pink
2,1.0,2.0,2.0,200.0,1,52,2,100.0,0,pink
4,0.5,1.0,3.0,150.0,1,262,4,80.0,3,
2,1.0,1.0,1.0,129.0,2,68,1,100.0,0,pink
1,1.0,1.0,1.0,75.0,1,52,0,97.0,0,pink
2,1.0,1.0,1.0,90.0,1,11,3,100.0,0,pink
2,0.0,1.0,1.0,150.0,1,50,1,97.0,0,pink
2,1.0,1.0,1.0,108.0,2,10,4,100.0,0,pink
3,1.0,1.0,1.0,155.0,1,48,1,100.0,0,pink
4,1.5,2.0,5.0,450.0,1,364,0,97.0,1,purple
3,1.0,1.0,2.0,89.0,1,40,2,100.0,0,pink
2,1.5,1.0,2.0,150.0,1,20,8,95.0,0,pink
3,1.0,1.0,1.0,100.0,1,7,4,100.0,0,pink
2,1.0,1.0,1.0,100.0,1,3,0,97.0,0,pink
3,1.0,2.0,2.0,150.0,1,19,0,97.0,0,pink
5,1.0,1.0,6.0,130.0,4,162,0,97.0,3,
2,1.0,1.0,1.0,99.0,1,155,7,77.0,3,
2,1.0,1.0,1.0,100.0,1,162,1,100.0,3,
6,1.0,3.0,8.0,200.0,4,65,0,97.0,0,pink
4,1.0,2.0,2.0,599.0,1,1,0,97.0,1,purple
2,1.0,1.0,1.0,100.0,1,8,5,96.0,0,pink
2,1.0,1.0,1.0,79.0,1,54,5,96.0,0,pink
4,1.0,2.0,2.0,170.0,1,0,6,100.0,0,pink
2,1.0,1.0,1.0,105.0,1,0,4,100.0,0,pink
4,1.0,2.0,2.0,150.0,1,38,0,97.0,0,pink
4,1.0,1.0,3.0,200.0,2,13,2,90.0,0,pink
2,1.0,1.0,1.0,159.0,1,9,1,100.0,0,pink
2,1.0,1.0,1.0,95.0,2,22,0,97.0,0,pink
3,1.0,1.0,2.0,80.0,1,86,0,97.0,0,pink
3,1.0,1.0,1.0,179.0,1,2,0,97.0,0,pink
2,1.0,1.0,1.0,120.0,1,48,4,87.0,0,pink
2,1.0,0.0,1.0,110.0,1,0,5,90.0,0,pink
2,1.0,1.0,1.0,95.0,1,66,1,100.0,0,pink
2,1.5,1.0,1.0,150.0,1,184,2,90.0,3,
4,1.5,2.0,4.0,239.0,1,4,3,100.0,0,pink
4,1.0,2.0,2.0,220.0,4,10,2,100.0,0,pink
3,1.5,2.0,2.0,130.0,2,29,0,97.0,0,pink
4,1.0,2.0,2.0,400.0,1,313,0,97.0,1,purple
4,1.0,1.0,2.0,155.0,1,160,2,97.0,3,
4,1.0,2.0,2.0,100.0,1,0,0,97.0,0,pink
4,3.0,3.0,3.0,200.0,1,23,1,97.0,0,pink
4,1.0,2.0,2.0,400.0,1,348,0,97.0,1,purple
2,1.0,1.0,1.0,60.0,1,6,1,80.0,0,pink
4,1.0,0.0,2.0,90.0,2,36,5,96.0,0,pink
2,1.0,1.0,1.0,110.0,1,26,2,90.0,0,pink
4,1.0,2.0,4.0,180.0,2,5,2,100.0,0,pink
3,1.0,1.0,1.0,220.0,1,0,2,60.0,0,pink
4,1.5,1.0,2.0,108.0,2,23,6,100.0,0,pink
2,1.0,1.0,1.0,80.0,1,11,1,100.0,0,pink
3,1.0,2.0,2.0,180.0,3,6,2,100.0,0,pink
3,1.0,1.0,2.0,150.0,1,174,0,97.0,3,
2,1.0,1.0,1.0,115.0,1,30,0,97.0,0,pink
2,1.0,0.0,1.0,79.0,1,16,4,100.0,0,pink
2,1.5,1.0,1.0,325.0,2,14,6,100.0,1,purple
4,1.0,2.0,3.0,129.0,1,8,1,100.0,0,pink
4,1.5,3.0,4.0,150.0,1,15,0,97.0,0,pink
3,1.0,1.0,2.0,129.0,1,0,2,100.0,0,pink
4,1.0,0.0,1.0,209.0,4,13,0,97.0,0,pink
6,1.0,3.0,4.0,195.0,1,8,1,97.0,0,pink
2,1.0,1.0,1.0,60.0,1,6,3,100.0,0,pink
2,1.0,1.0,1.0,180.0,1,7,0,97.0,0,pink
2,1.0,1.0,1.0,196.0,1,46,0,97.0,0,pink
2,1.0,1.0,1.0,250.0,1,109,0,97.0,0,pink
1,1.0,1.0,1.0,60.0,1,7,2,97.0,0,pink
8,2.0,4.0,5.0,400.0,4,2,0,97.0,1,purple
2,1.0,1.0,1.0,100.0,1,0,2,100.0,0,pink
4,1.0,2.0,3.0,130.0,2,43,7,94.0,0,pink
5,1.5,3.0,3.0,495.0,1,98,0,97.0,1,purple
4,1.0,0.0,3.0,234.0,1,296,0,97.0,3,
1,1.0,1.0,1.0,50.0,1,172,0,97.0,3,
4,1.0,1.0,2.0,139.0,2,76,0,97.0,0,pink
2,1.0,0.0,1.0,200.0,1,269,0,97.0,3,
2,1.0,0.0,1.0,200.0,1,254,0,97.0,3,
4,1.0,2.0,3.0,450.0,4,56,0,97.0,1,purple
4,1.0,1.0,1.0,110.0,2,22,0,97.0,0,pink
2,1.0,1.0,1.0,149.0,2,43,6,100.0,0,pink
2,1.0,1.0,1.0,110.0,2,258,0,97.0,3,
4,1.0,2.0,2.0,187.0,1,2,10,90.0,0,pink
4,1.0,2.0,2.0,180.0,1,33,2,90.0,0,pink
4,1.5,2.0,2.0,160.0,2,51,0,97.0,0,pink
4,1.0,2.0,2.0,140.0,1,15,0,97.0,0,pink
3,1.0,2.0,2.0,150.0,1,30,6,90.0,0,pink
2,1.0,1.0,1.0,50.0,1,6,0,97.0,0,pink
6,1.0,2.0,6.0,350.0,1,17,0,97.0,1,purple
2,1.0,1.0,1.0,100.0,1,4,1,100.0,0,pink
4,2.0,2.0,2.0,175.0,1,1,0,97.0,0,pink
4,1.0,2.0,2.0,249.0,1,87,1,80.0,0,pink
2,1.0,1.0,1.0,129.0,1,35,0,97.0,0,pink
4,1.0,0.0,4.0,210.0,1,22,0,97.0,0,pink
7,1.5,2.0,4.0,298.0,5,360,0,97.0,3,
6,1.0,2.0,3.0,600.0,2,63,0,97.0,1,purple
4,1.0,1.0,1.0,118.0,1,12,0,97.0,0,pink
3,1.0,0.0,2.0,75.0,1,39,4,95.0,0,pink
2,1.0,1.0,1.0,120.0,1,13,2,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,61,1,100.0,0,pink
2,1.0,1.0,1.0,89.0,1,87,1,80.0,0,pink
2,1.0,1.0,1.0,90.0,2,0,0,97.0,0,pink
4,1.0,1.0,1.0,76.0,1,262,0,97.0,3,
2,1.0,1.0,1.0,125.0,1,79,0,97.0,0,pink
2,1.0,0.0,1.0,120.0,1,0,1,100.0,0,pink
1,1.0,1.0,1.0,20.0,1,7,2,60.0,0,pink
2,1.0,1.0,1.0,99.0,1,22,1,80.0,0,pink
3,1.0,1.0,2.0,65.0,1,8,0,97.0,0,pink
2,1.0,1.0,1.0,79.0,1,66,4,100.0,0,pink
2,1.0,1.0,1.0,110.0,1,72,0,97.0,0,pink
2,1.0,1.0,2.0,250.0,1,42,0,97.0,0,pink
6,1.0,2.0,3.0,200.0,5,32,0,97.0,0,pink
2,1.0,1.0,1.0,60.0,1,88,4,80.0,0,pink
2,1.0,1.0,1.0,88.0,1,16,0,97.0,0,pink
4,1.0,0.0,1.0,100.0,1,133,7,95.0,0,pink
1,1.0,1.0,1.0,50.0,1,296,4,95.0,3,
2,1.0,1.0,1.0,140.0,1,12,0,97.0,0,pink
2,1.0,1.0,1.0,56.0,2,21,0,97.0,0,pink
2,1.0,1.0,1.0,109.0,2,20,0,97.0,0,pink
4,1.0,2.0,2.0,190.0,2,12,3,93.0,0,pink
2,1.0,1.0,1.0,188.0,1,288,0,97.0,3,
5,1.0,2.0,1.0,290.0,2,56,0,97.0,0,pink
2,1.0,1.0,1.0,110.0,1,3,1,100.0,0,pink
4,1.0,2.0,1.0,100.0,2,6,1,100.0,0,pink
4,1.0,2.0,4.0,175.0,1,4,4,100.0,0,pink
4,1.0,4.0,3.0,159.0,1,50,5,84.0,0,pink
2,1.0,1.0,1.0,110.0,1,340,0,97.0,3,
2,1.0,1.0,2.0,90.0,1,2,1,97.0,0,pink
4,2.0,2.0,2.0,395.0,1,51,0,97.0,1,purple
2,1.0,0.0,1.0,150.0,1,322,0,97.0,3,
2,1.0,1.0,1.0,50.0,1,1,1,100.0,0,pink
2,1.0,1.0,1.0,125.0,1,25,0,97.0,0,pink
4,2.0,2.0,2.0,200.0,1,16,0,97.0,0,pink
4,1.0,1.0,2.0,180.0,1,0,6,93.0,0,pink
2,1.0,0.0,1.0,120.0,1,0,1,60.0,0,pink
6,1.0,3.0,3.0,325.0,1,363,1,100.0,3,
2,1.0,1.0,1.0,120.0,1,39,2,90.0,0,pink
3,1.0,2.0,2.0,125.0,2,230,0,97.0,3,
2,1.0,1.0,1.0,100.0,1,30,0,97.0,0,pink
2,1.5,1.0,1.0,150.0,2,18,0,97.0,0,pink
2,1.0,1.0,1.0,55.0,1,35,0,97.0,0,pink
2,1.0,1.0,1.0,65.0,1,64,1,97.0,0,pink
3,1.0,1.0,1.0,200.0,1,298,1,80.0,3,
6,1.0,3.0,3.0,200.0,4,13,0,97.0,0,pink
2,1.0,1.0,1.0,70.0,1,165,5,92.0,3,
2,1.0,1.0,1.0,125.0,1,58,2,100.0,0,pink
2,1.0,1.0,1.0,75.0,1,119,0,97.0,0,pink
2,1.0,1.0,1.0,199.0,1,175,2,100.0,3,
2,1.0,1.0,1.0,150.0,1,11,3,93.0,0,pink
4,1.5,2.0,4.0,82.0,1,319,0,97.0,3,
2,1.0,0.0,1.0,150.0,1,229,5,96.0,3,
5,1.0,4.0,5.0,275.0,4,5,1,100.0,0,pink
2,1.0,1.0,1.0,69.0,1,0,1,100.0,0,pink
2,1.0,1.0,1.0,100.0,1,51,4,100.0,0,pink
4,1.5,2.0,4.0,82.0,2,291,0,97.0,3,
2,1.0,1.0,1.0,165.0,1,10,0,97.0,0,pink
2,1.0,1.0,1.0,195.0,1,54,0,97.0,0,pink
4,2.0,2.0,2.0,169.0,1,5,6,90.0,0,pink
2,1.0,1.0,1.0,125.0,1,50,2,90.0,0,pink
2,1.0,1.0,1.0,95.0,1,0,1,97.0,0,pink
3,0.5,1.0,1.0,100.0,1,0,1,100.0,0,pink
4,2.5,3.0,4.0,350.0,4,29,2,100.0,1,purple
3,1.0,2.0,2.0,110.0,2,41,3,100.0,0,pink
2,1.0,1.0,1.0,150.0,1,25,4,95.0,0,pink
4,1.0,2.0,2.0,107.0,1,12,3,93.0,0,pink
3,1.0,2.0,2.0,120.0,1,3,0,97.0,0,pink
4,1.0,1.0,2.0,160.0,1,85,2,80.0,0,pink
4,1.0,1.0,2.0,119.0,1,6,4,90.0,0,pink
3,1.0,2.0,2.0,56.0,1,7,2,90.0,0,pink
2,2.0,1.0,1.0,85.0,1,264,8,95.0,3,
2,1.0,1.0,1.0,70.0,1,2,0,97.0,0,pink
2,1.0,1.0,1.0,65.0,1,82,1,100.0,0,pink
2,1.0,1.0,1.0,79.0,1,20,2,80.0,0,pink
2,1.0,1.0,1.0,80.0,1,197,0,97.0,3,
2,1.0,1.0,1.0,79.0,1,162,2,100.0,3,
2,1.0,1.0,1.0,75.0,1,2,0,97.0,0,pink
4,1.0,1.0,2.0,105.0,3,199,7,97.0,3,
2,1.0,1.0,1.0,100.0,1,9,0,97.0,0,pink
4,1.5,2.0,2.0,399.0,1,15,1,100.0,1,purple
4,2.0,1.0,1.0,279.0,1,72,0,97.0,0,pink
3,1.0,1.0,2.0,80.0,1,84,0,97.0,0,pink
4,1.0,1.0,2.0,214.0,1,21,8,98.0,0,pink
4,1.0,2.0,2.0,300.0,1,361,0,97.0,3,
3,1.0,1.0,2.0,200.0,1,59,1,100.0,0,pink
3,1.0,2.0,2.0,79.0,2,24,0,97.0,0,pink
2,1.0,1.0,1.0,120.0,1,75,0,97.0,0,pink
2,1.0,1.0,1.0,79.0,1,11,0,97.0,0,pink
2,1.0,1.0,1.0,79.0,1,25,0,97.0,0,pink
2,1.5,1.0,1.0,100.0,1,12,2,100.0,0,pink
4,1.0,2.0,2.0,345.0,1,50,1,100.0,1,purple
4,1.0,2.0,2.0,153.0,1,0,0,97.0,0,pink
4,1.5,2.0,2.0,150.0,1,4,1,80.0,0,pink
2,1.0,1.0,1.0,150.0,1,13,3,100.0,0,pink
2,1.0,1.0,1.0,180.0,1,20,2,100.0,0,pink
3,1.0,1.0,1.0,100.0,2,72,2,100.0,0,pink
3,1.0,2.0,2.0,80.0,2,26,0,97.0,0,pink
